    0.110070943832397461E+00   -0.707512736320495605E+00    0.399878124363979310E-02    0.110070943832397461E+00    0.399878124363979310E-02   -0.642814897852721945E+01   -0.536831319988485056E+01    1
    0.212113559246063232E+00   -0.216546607017517090E+01    0.399801914864021321E-02    0.212113559246063232E+00    0.399801914864021321E-02   -0.639420987917879113E+01   -0.537331319988484601E+01    1
    0.652096688747406006E+00   -0.229805910587310791E+01    0.399803815567897815E-02    0.652096688747406006E+00    0.399803815567897815E-02   -0.632005698330196353E+01   -0.537831319988484857E+01    1
    0.578092157840728760E+00   -0.189862096309661865E+01    0.399879557053499195E-02    0.578092157840728760E+00    0.399879557053499195E-02   -0.631206503097162486E+01   -0.538331319988484491E+01    1
    0.634478569030761719E+00   -0.272873854637145996E+01    0.399803999567716582E-02    0.634478569030761719E+00    0.399803999567716582E-02   -0.619981226472262748E+01   -0.538831319988483948E+01    1
    0.257246494293212891E+00   -0.152761173248291016E+01    0.399858342431591053E-02    0.257246494293212891E+00    0.399858342431591053E-02   -0.616893118954322528E+01   -0.539331319988484825E+01    1
    0.563998043537139893E+00   -0.299195820093154907E+01    0.399879846735363021E-02    0.563998043537139893E+00    0.399879846735363021E-02   -0.615693277274521034E+01   -0.539831319988485436E+01    1
    0.849507570266723633E+00   -0.201920771598815918E+01    0.399861845287090290E-02    0.849507570266723633E+00    0.399861845287090290E-02   -0.597032052771982968E+01   -0.540331319988484537E+01    1
    0.281516849994659424E+00   -0.298736160993576050E+01    0.399866379400491689E-02    0.281516849994659424E+00    0.399866379400491689E-02   -0.586896877297093855E+01   -0.540831319988483905E+01    1
    0.272375404834747314E+00   -0.231360447406768799E+01    0.399802811783895456E-02    0.272375404834747314E+00    0.399802811783895456E-02   -0.581803342414292590E+01   -0.541331319988484161E+01    1
    0.461657643318176270E+00   -0.130290609598159790E+01    0.399877893314392122E-02    0.461657643318176270E+00    0.399877893314392122E-02   -0.580743729299099520E+01   -0.541831319988483973E+01    1
    0.734595954418182373E+00   -0.273945683240890503E+01    0.399879432415225968E-02    0.734595954418182373E+00    0.399879432415225968E-02   -0.571393871147687449E+01   -0.542331319988484406E+01    1
    0.899792432785034180E+00   -0.990685701370239258E+00    0.399870554103424081E-02    0.899792432785034180E+00    0.399870554103424081E-02   -0.571114815992867975E+01   -0.542831319988484751E+01    1
    0.715150237083435059E+00   -0.236483234167098999E+01    0.399822532896200195E-02    0.715150237083435059E+00    0.399822532896200195E-02   -0.561722434881386157E+01   -0.543331319988484829E+01    1
    0.896263420581817627E+00   -0.257695341110229492E+01    0.399863434807582862E-02    0.896263420581817627E+00    0.399863434807582862E-02   -0.540248592849253484E+01   -0.543831319988484552E+01    1
    0.529937624931335449E+00   -0.256412547826766968E+01    0.399861161771352790E-02    0.529937624931335449E+00    0.399861161771352790E-02   -0.521341814005961979E+01   -0.544331319988483830E+01    1
    0.848060190677642822E+00   -0.245874953269958496E+01    0.399838600280113220E-02    0.848060190677642822E+00    0.399838600280113220E-02   -0.517289072341591449E+01   -0.544831319988483820E+01    1
    0.365575551986694336E-01   -0.576421558856964111E+00    0.399859774391841862E-02    0.365575551986694336E-01    0.399859774391841862E-02   -0.473212930420647737E+01   -0.545331319988484342E+01    1
    0.972602248191833496E+00   -0.428424775600433350E+00    0.399869890030094162E-02    0.972602248191833496E+00    0.399869890030094162E-02   -0.470483181171214770E+01   -0.545831319988484953E+01    1
    0.521654486656188965E-01   -0.155343031883239746E+01    0.399814698616424592E-02    0.521654486656188965E-01    0.399814698616424592E-02   -0.468962737817792430E+01   -0.546331319988484410E+01    1
    0.147491455078125000E+00   -0.247533953189849854E+01    0.399864829065101589E-02    0.147491455078125000E+00    0.399864829065101589E-02   -0.463804445019405165E+01   -0.546831319988483777E+01    1
    0.520082294940948486E+00   -0.168480223417282104E+01    0.399876076199998879E-02    0.520082294940948486E+00    0.399876076199998879E-02   -0.459717102919542508E+01   -0.547331319988483678E+01    1
    0.120025873184204102E-02   -0.688906073570251465E+00    0.399861849567375183E-02    0.120025873184204102E-02    0.399861849567375183E-02   -0.458850741751203728E+01   -0.547831319988484022E+01    1
    0.690749228000640869E+00   -0.150398790836334229E+00    0.399858472946914689E-02    0.690749228000640869E+00    0.399858472946914689E-02   -0.455719735949697569E+01   -0.548331319988484100E+01    1
    0.329379558563232422E+00   -0.182302075624465942E+01    0.399876962004478472E-02    0.329379558563232422E+00    0.399876962004478472E-02   -0.454748220461361541E+01   -0.548831319988484623E+01    1
    0.296421885490417480E+00   -0.180170649290084839E+01    0.399860809195993431E-02    0.296421885490417480E+00    0.399860809195993431E-02   -0.443062615343438537E+01   -0.549331319988485411E+01    1
    0.396806955337524414E+00   -0.120303207635879517E+01    0.399854721777694738E-02    0.396806955337524414E+00    0.399854721777694738E-02   -0.432587040538568246E+01   -0.549831319988485046E+01    1
    0.447843551635742188E+00   -0.278748500347137451E+01    0.399808107087335548E-02    0.447843551635742188E+00    0.399808107087335548E-02   -0.398582134729746462E+01   -0.550331319988484413E+01    1
    0.329231083393096924E+00   -0.182872420549392700E+01    0.399819143358621631E-02    0.329231083393096924E+00    0.399819143358621631E-02   -0.326744425724750887E+01   -0.550831319988484491E+01    1
    0.343164205551147461E+00   -0.165436649322509766E+01    0.399873430407199880E-02    0.343164205551147461E+00    0.399873430407199880E-02   -0.322385552993385804E+01   -0.551331319988484569E+01    1
    0.997849822044372559E+00   -0.178460365533828735E+01    0.399857086601726561E-02    0.997849822044372559E+00    0.399857086601726561E-02   -0.253376396598524245E+01   -0.551831319988484470E+01    1
    0.595836222171783447E+00   -0.120089221000671387E+01    0.399862247729198487E-02    0.595836222171783447E+00    0.399862247729198487E-02   -0.252464102331871132E+01   -0.552331319988484637E+01    1
    0.618576347827911377E+00   -0.236527258157730103E+01    0.399813853646244048E-02    0.618576347827911377E+00    0.399813853646244048E-02   -0.203886434076922995E+01   -0.552831319988484449E+01    1
    0.715618431568145752E+00   -0.853612124919891357E+00    0.399806312222797389E-02    0.715618431568145752E+00    0.399806312222797389E-02   -0.174315732738532247E+01   -0.553331319988484527E+01    1
    0.247017621994018555E+00   -0.972315073013305664E-01    0.399878906354867933E-02    0.247017621994018555E+00    0.399878906354867933E-02   -0.153213710619262944E+01   -0.553831319988484871E+01    1
    0.764662563800811768E+00   -0.244249087572097778E+01    0.399866246835588451E-02    0.764662563800811768E+00    0.399866246835588451E-02   -0.153059719660209304E+01   -0.554331319988485038E+01    1
    0.366578936576843262E+00   -0.139281463623046875E+01    0.399800574410350777E-02    0.366578936576843262E+00    0.399800574410350777E-02   -0.972272666958386544E+00   -0.554831319988485117E+01    1
    0.181777119636535645E+00   -0.102678519487380981E+01    0.399876332559511230E-02    0.181777119636535645E+00    0.399876332559511230E-02   -0.793228913126434065E+00   -0.555331319988485106E+01    1
    0.651548385620117188E+00   -0.262781739234924316E+00    0.399801148497602472E-02    0.651548385620117188E+00    0.399801148497602472E-02   -0.597779805624353067E+00   -0.555831319988484740E+01    1
    0.382368266582489014E+00   -0.271310573816299438E+01    0.399809733943542502E-02    0.382368266582489014E+00    0.399809733943542502E-02   -0.555447660841735136E+00   -0.556331319988484108E+01    1
    0.857205808162689209E+00   -0.149913793802261353E+01    0.399875084784971201E-02    0.857205808162689209E+00    0.399875084784971201E-02   -0.128717553894661663E-01   -0.556831319988484541E+01    1
    0.460313260555267334E+00   -0.811809897422790527E+00    0.399859908582109441E-02    0.460313260555267334E+00    0.399859908582109441E-02    0.606100610932518435E-01   -0.557331319988484619E+01    1
    0.535962522029876709E+00   -0.694571793079376221E+00    0.399860670115333595E-02    0.535962522029876709E+00    0.399860670115333595E-02    0.384432365028573031E+00   -0.557831319988484164E+01    1
    0.519021689891815186E+00   -0.289646065235137939E+01    0.399853597573739984E-02    0.519021689891815186E+00    0.399853597573739984E-02    0.484787676548940283E+00   -0.558331319988483532E+01    1
    0.813664376735687256E+00   -0.268481057882308960E+01    0.399810007400362016E-02    0.813664376735687256E+00    0.399810007400362016E-02    0.685052825256380338E+00   -0.558831319988483610E+01    1
    0.968238174915313721E+00   -0.295218425989151001E+01    0.399858490659095803E-02    0.968238174915313721E+00    0.399858490659095803E-02    0.764346123055608118E+00   -0.559331319988483600E+01    1
    0.126566410064697266E+00   -0.293592435121536255E+01    0.399814656619108203E-02    0.126566410064697266E+00    0.399814656619108203E-02    0.100416980487097174E+01   -0.559831319988484122E+01    1
    0.266075372695922852E+00   -0.122906523942947388E+01    0.399874349738988874E-02    0.266075372695922852E+00    0.399874349738988874E-02    0.136646783053156717E+01   -0.560331319988485266E+01    1
    0.317049026489257812E-01   -0.180149424076080322E+01    0.399823114371471427E-02    0.317049026489257812E-01    0.399823114371471427E-02    0.168890316694360099E+01   -0.560831319988485166E+01    1
    0.705114781856536865E+00   -0.252949869632720947E+01    0.399813957445535693E-02    0.705114781856536865E+00    0.399813957445535693E-02    0.183898031053379185E+01   -0.561331319988484800E+01    1
    0.245170235633850098E+00   -0.209338939189910889E+01    0.399872826553379027E-02    0.245170235633850098E+00    0.399872826553379027E-02    0.359124103534264538E+01   -0.561831319988484346E+01    1
    0.981564640998840332E+00   -0.226675593852996826E+01    0.399815874779605850E-02    0.981564640998840332E+00    0.399815874779605850E-02    0.562236058198250888E+01   -0.562331319988484069E+01    1
    0.278534054756164551E+00   -0.121583461761474609E+01    0.399811829571973792E-02    0.278534054756164551E+00    0.399811829571973792E-02    0.594619045375250099E+01   -0.562831319988483703E+01    1
    0.870641469955444336E+00   -0.287021452188491821E+01    0.399825800607719450E-02    0.870641469955444336E+00    0.399825800607719450E-02    0.641318910858850355E+01   -0.563331319988483337E+01    1
    0.618619263172149658E+00   -0.278289020061492920E+01    0.399816963797521626E-02    0.618619263172149658E+00    0.399816963797521626E-02    0.650075708167521871E+01   -0.563831319988483060E+01    1
    0.794242680072784424E+00   -0.176941376924514771E+01    0.399856807468048064E-02    0.794242680072784424E+00    0.399856807468048064E-02    0.657359189590403314E+01   -0.564331319988483582E+01    1
    0.135684609413146973E-01   -0.322930812835693359E+00    0.399822852892776481E-02    0.135684609413146973E-01    0.399822852892776481E-02    0.705065897475774683E+01   -0.564831319988484637E+01    1
    0.813865125179290771E+00   -0.295875084400177002E+01    0.399814465302766788E-02    0.813865125179290771E+00    0.399814465302766788E-02    0.914823451018714451E+01   -0.565331319988485337E+01    1
    0.948257029056549072E+00   -0.257538878917694092E+01    0.399815485154520010E-02    0.948257029056549072E+00    0.399815485154520010E-02    0.965741075377638225E+01   -0.565831319988484260E+01    1
    0.416502952575683594E-01   -0.122260129451751709E+01    0.399875120318962142E-02    0.416502952575683594E-01    0.399875120318962142E-02    0.100950978812602337E+02   -0.566331319988483273E+01    1
    0.591391324996948242E+00   -0.231359821557998657E+01    0.399855409559417719E-02    0.591391324996948242E+00    0.399855409559417719E-02    0.116181349342026756E+02   -0.566831319988483973E+01    1
    0.899226665496826172E+00   -0.279865837097167969E+01    0.399815865546964636E-02    0.899226665496826172E+00    0.399815865546964636E-02    0.119235636907720810E+02   -0.567331319988485205E+01    1
    0.786544680595397949E-01   -0.162306547164916992E+01    0.399806879584568061E-02    0.786544680595397949E-01    0.399806879584568061E-02    0.125775108131985078E+02   -0.567831319988484218E+01    1
    0.700753927230834961E-02   -0.720837235450744629E+00    0.399821668331085209E-02    0.700753927230834961E-02    0.399821668331085209E-02    0.126191274186825169E+02   -0.568331319988483941E+01    1
    0.875635504722595215E+00   -0.377564370632171631E+00    0.399864422061487184E-02    0.875635504722595215E+00    0.399864422061487184E-02    0.130244230206222973E+02   -0.568831319988484108E+01    1
    0.435729026794433594E-01   -0.287565797567367554E+01    0.399851190413972896E-02    0.435729026794433594E-01    0.399851190413972896E-02    0.132828538494398067E+02   -0.569331319988483653E+01    1
    0.129561483860015869E+00   -0.907007396221160889E+00    0.399802795401557956E-02    0.129561483860015869E+00    0.399802795401557956E-02    0.133703043325743476E+02   -0.569831319988483376E+01    1
    0.768744587898254395E+00   -0.281711214780807495E+01    0.399853381624311419E-02    0.768744587898254395E+00    0.399853381624311419E-02    0.142358452366659698E+02   -0.570331319988484253E+01    1
    0.798853337764739990E+00   -0.231815278530120850E+01    0.399811525566884981E-02    0.798853337764739990E+00    0.399811525566884981E-02    0.148988498305130257E+02   -0.570831319988485753E+01    1
    0.862884283065795898E+00   -0.272694861888885498E+01    0.399835646640455279E-02    0.862884283065795898E+00    0.399835646640455279E-02    0.158332441406737168E+02   -0.571331319988484942E+01    1
    0.684423565864562988E+00   -0.294144576787948608E+01    0.399816516460086823E-02    0.684423565864562988E+00    0.399816516460086823E-02    0.171048019207655742E+02   -0.571831319988485021E+01    1
    0.344370484352111816E+00   -0.557091593742370605E+00    0.399859876193984966E-02    0.344370484352111816E+00    0.399859876193984966E-02    0.181775605551417456E+02   -0.572331319988484477E+01    1
    0.172755897045135498E+00   -0.124363678693771362E+01    0.399874292889369938E-02    0.172755897045135498E+00    0.399874292889369938E-02    0.202226891989664672E+02   -0.572831319988484466E+01    1
    0.361606836318969727E+00   -0.854979157447814941E-01    0.399821913622867581E-02    0.361606836318969727E+00    0.399821913622867581E-02    0.205699329802867936E+02   -0.573331319988485255E+01    1
    0.118398666381835938E+00   -0.205348312854766846E+01    0.399857235930284501E-02    0.118398666381835938E+00    0.399857235930284501E-02    0.220508319338565251E+02   -0.573831319988484623E+01    1
    0.679678559303283691E+00   -0.227257311344146729E+01    0.399869862127212507E-02    0.679678559303283691E+00    0.399869862127212507E-02    0.249107406258436619E+02   -0.574331319988484079E+01    1
    0.219246387481689453E+00   -0.120295608043670654E+01    0.399818399518512765E-02    0.219246387481689453E+00    0.399818399518512765E-02    0.263177866578162423E+02   -0.574831319988483802E+01    1
    0.918694674968719482E+00   -0.201104485988616943E+01    0.399872001997964889E-02    0.918694674968719482E+00    0.399872001997964889E-02    0.263222595066677449E+02   -0.575331319988485035E+01    1
    0.481587111949920654E+00   -0.565897107124328613E+00    0.399817094827623412E-02    0.481587111949920654E+00    0.399817094827623412E-02    0.274572039719195011E+02   -0.575831319988484758E+01    1
    0.852835774421691895E-01   -0.234837377071380615E+01    0.399804214106271733E-02    0.852835774421691895E-01    0.399804214106271733E-02    0.295526404326859300E+02   -0.576331319988484214E+01    1
    0.156661093235015869E+00   -0.163892573118209839E+01    0.399808346058786422E-02    0.156661093235015869E+00    0.399808346058786422E-02    0.314360994260042688E+02   -0.576831319988483848E+01    1
    0.177875041961669922E+00   -0.241461557149887085E+01    0.399812108391065565E-02    0.177875041961669922E+00    0.399812108391065565E-02    0.323192538692256548E+02   -0.577331319988484193E+01    1
    0.977033495903015137E+00   -0.193086254596710205E+01    0.399824979593788130E-02    0.977033495903015137E+00    0.399824979593788130E-02    0.328681583623914761E+02   -0.577831319988485603E+01    1
    0.368587970733642578E+00   -0.195389986038208008E+01    0.399869071284999870E-02    0.368587970733642578E+00    0.399869071284999870E-02    0.347050490354119674E+02   -0.578331319988485149E+01    1
    0.401082694530487061E+00   -0.127225309610366821E+01    0.399810816359905206E-02    0.401082694530487061E+00    0.399810816359905206E-02    0.357963094605607424E+02   -0.578831319988485049E+01    1
    0.213005959987640381E+00   -0.298290109634399414E+01    0.399849267698564569E-02    0.213005959987640381E+00    0.399849267698564569E-02    0.383214864104053632E+02   -0.579331319988485305E+01    1
    0.773668289184570312E+00   -0.168931800127029419E+01    0.399863181026727677E-02    0.773668289184570312E+00    0.399863181026727677E-02    0.389432601144523716E+02   -0.579831319988484672E+01    1
    0.131536841392517090E+00   -0.378034472465515137E+00    0.399867928768289551E-02    0.131536841392517090E+00    0.399867928768289551E-02    0.420004485504822327E+02   -0.580331319988483418E+01    1
    0.919953167438507080E+00   -0.915856719017028809E+00    0.399817558485431653E-02    0.919953167438507080E+00    0.399817558485431653E-02    0.423979450986352333E+02   -0.580831319988483852E+01    1
    0.164804995059967041E+00   -0.291098177433013916E+01    0.399855284530294380E-02    0.164804995059967041E+00    0.399855284530294380E-02    0.444944798000056849E+02   -0.581331319988483841E+01    1
    0.529573559761047363E+00   -0.601359844207763672E+00    0.399815267670289992E-02    0.529573559761047363E+00    0.399815267670289992E-02    0.447558003248683463E+02   -0.581831319988483298E+01    1
    0.342597126960754395E+00   -0.109600245952606201E+01    0.399855244920976644E-02    0.342597126960754395E+00    0.399855244920976644E-02    0.457630702084250345E+02   -0.582331319988483287E+01    1
    0.116415441036224365E+00   -0.146774160861968994E+01    0.399818031599905033E-02    0.116415441036224365E+00    0.399818031599905033E-02    0.458587210966211032E+02   -0.582831319988482743E+01    1
    0.464963257312774658E+00   -0.242571115493774414E+00    0.399839361165098186E-02    0.464963257312774658E+00    0.399839361165098186E-02    0.467733061072970173E+02   -0.583331319988483976E+01    1
    0.260524988174438477E+00   -0.183660686016082764E+01    0.399814342513881652E-02    0.260524988174438477E+00    0.399814342513881652E-02    0.486723987247660830E+02   -0.583831319988485298E+01    1
    0.486323118209838867E+00   -0.112969511747360229E+01    0.399846021588661209E-02    0.486323118209838867E+00    0.399846021588661209E-02    0.506625681807679840E+02   -0.584331319988483866E+01    1
    0.591442763805389404E+00   -0.279793238639831543E+01    0.399849128856227896E-02    0.591442763805389404E+00    0.399849128856227896E-02    0.507863332279868587E+02   -0.584831319988482967E+01    1
    0.252662360668182373E+00   -0.290853667259216309E+01    0.399835057267152773E-02    0.252662360668182373E+00    0.399835057267152773E-02    0.517233983397844526E+02   -0.585331319988482779E+01    1
    0.502004146575927734E+00   -0.204048585891723633E+01    0.399826602508129153E-02    0.502004146575927734E+00    0.399826602508129153E-02    0.527044883846317305E+02   -0.585831319988484900E+01    1
    0.529474079608917236E+00   -0.180820441246032715E+01    0.399868517617280993E-02    0.529474079608917236E+00    0.399868517617280993E-02    0.529251850371247556E+02   -0.586331319988484356E+01    1
    0.184107542037963867E+00   -0.286180830001831055E+01    0.399843024898298253E-02    0.184107542037963867E+00    0.399843024898298253E-02    0.539939202119504245E+02   -0.586831319988484879E+01    1
    0.452272415161132812E+00   -0.810062706470489502E+00    0.399861469213062294E-02    0.452272415161132812E+00    0.399861469213062294E-02    0.553229500872758564E+02   -0.587331319988484513E+01    1
    0.981119692325592041E+00   -0.494335949420928955E+00    0.399854989443260232E-02    0.981119692325592041E+00    0.399854989443260232E-02    0.576347817265884501E+02   -0.587831319988484502E+01    1
    0.356849312782287598E+00   -0.568783700466156006E+00    0.399822070506271332E-02    0.356849312782287598E+00    0.399822070506271332E-02    0.578305171690686279E+02   -0.588331319988485202E+01    1
    0.383924603462219238E+00   -0.162700760364532471E+01    0.399808681017293967E-02    0.383924603462219238E+00    0.399808681017293967E-02    0.579437702393073906E+02   -0.588831319988484836E+01    1
    0.734449386596679688E+00   -0.198943877220153809E+01    0.399814343314647703E-02    0.734449386596679688E+00    0.399814343314647703E-02    0.595520861285348317E+02   -0.589331319988484292E+01    1
    0.369129836559295654E+00   -0.272972327470779419E+01    0.399836027352252956E-02    0.369129836559295654E+00    0.399836027352252956E-02    0.618944724531675590E+02   -0.589831319988485081E+01    1
    0.420300543308258057E+00   -0.179561376571655273E+01    0.399875426564289069E-02    0.420300543308258057E+00    0.399875426564289069E-02    0.619246798855248173E+02   -0.590331319988485426E+01    1
    0.579370856285095215E+00   -0.260104179382324219E+00    0.399814320721607244E-02    0.579370856285095215E+00    0.399814320721607244E-02    0.676049910054103975E+02   -0.590831319988484704E+01    1
    0.634461343288421631E+00   -0.132826656103134155E+01    0.399814627524610559E-02    0.634461343288421631E+00    0.399814627524610559E-02    0.690883435003896409E+02   -0.591331319988483450E+01    1
    0.468787610530853271E+00   -0.146942889690399170E+01    0.399810142415227884E-02    0.468787610530853271E+00    0.399810142415227884E-02    0.713190455735577302E+02   -0.591831319988484683E+01    1
    0.500299811363220215E+00   -0.450193047523498535E+00    0.399807643138772994E-02    0.500299811363220215E+00    0.399807643138772994E-02    0.716701425268495598E+02   -0.592331319988484406E+01    1
    0.914984881877899170E+00   -0.225585544109344482E+01    0.399837773841945666E-02    0.914984881877899170E+00    0.399837773841945666E-02    0.726022941328231042E+02   -0.592831319988482353E+01    1
    0.173928439617156982E+00   -0.269825720787048340E+01    0.399839986577636697E-02    0.173928439617156982E+00    0.399839986577636697E-02    0.734725955903757182E+02   -0.593331319988484207E+01    1
    0.524993658065795898E+00   -0.829376935958862305E+00    0.399804809451953860E-02    0.524993658065795898E+00    0.399804809451953860E-02    0.734964992747192554E+02   -0.593831319988486150E+01    1
    0.859549045562744141E-01   -0.383802652359008789E-01    0.399867459705310815E-02    0.859549045562744141E-01    0.399867459705310815E-02    0.742881968792521263E+02   -0.594331319988484363E+01    1
    0.771805644035339355E-01   -0.278758764266967773E+00    0.399806449925949135E-02    0.771805644035339355E-01    0.399806449925949135E-02    0.753021604715892749E+02   -0.594831319988483731E+01    1
    0.865836262702941895E+00   -0.271476548910140991E+01    0.399829574374746359E-02    0.865836262702941895E+00    0.399829574374746359E-02    0.784083417763177550E+02   -0.595331319988485230E+01    1
    0.597582638263702393E+00   -0.184724181890487671E+01    0.399809591278501523E-02    0.597582638263702393E+00    0.399809591278501523E-02    0.811206110675913550E+02   -0.595831319988485220E+01    1
    0.946672022342681885E+00   -0.536916196346282959E+00    0.399819466644058246E-02    0.946672022342681885E+00    0.399819466644058246E-02    0.855143572877846339E+02   -0.596331319988484676E+01    1
    0.775305032730102539E+00   -0.229420906305313110E+01    0.399851789315437342E-02    0.775305032730102539E+00    0.399851789315437342E-02    0.855440378135611752E+02   -0.596831319988483333E+01    1
    0.542652308940887451E+00   -0.269948190450668335E+01    0.399830319168148051E-02    0.542652308940887451E+00    0.399830319168148051E-02    0.886408774053789017E+02   -0.597331319988483767E+01    1
    0.945282340049743652E+00   -0.151542127132415771E+01    0.399866416278625483E-02    0.945282340049743652E+00    0.399866416278625483E-02    0.900464745603879351E+02   -0.597831319988483756E+01    1
    0.784333109855651855E+00   -0.264607179164886475E+01    0.399845179101808532E-02    0.784333109855651855E+00    0.399845179101808532E-02    0.906293491771785824E+02   -0.598331319988483834E+01    1
    0.765679121017456055E+00   -0.121841490268707275E+01    0.399824007869024282E-02    0.765679121017456055E+00    0.399824007869024282E-02    0.914122572447674600E+02   -0.598831319988485067E+01    1
    0.831660628318786621E+00   -0.253937619924545288E+01    0.399840674693012228E-02    0.831660628318786621E+00    0.399840674693012228E-02    0.922261243155159178E+02   -0.599331319988483902E+01    1
    0.132119417190551758E+00   -0.162257122993469238E+01    0.399814749369735694E-02    0.132119417190551758E+00    0.399814749369735694E-02    0.922316828426391737E+02   -0.599831319988483536E+01    1
    0.897648155689239502E+00   -0.690770208835601807E+00    0.399870180789178853E-02    0.897648155689239502E+00    0.399870180789178853E-02    0.935002967890716974E+02   -0.600331319988484058E+01    1
    0.454267799854278564E+00   -0.145155268907546997E+01    0.399814470603075071E-02    0.454267799854278564E+00    0.399814470603075071E-02    0.946857889234045444E+02   -0.600831319988484402E+01    1
    0.538923680782318115E+00   -0.261400222778320312E+01    0.399840015238386165E-02    0.538923680782318115E+00    0.399840015238386165E-02    0.962711452606060618E+02   -0.601331319988484836E+01    1
    0.256791830062866211E+00   -0.202372080087661743E+01    0.399827209259960136E-02    0.256791830062866211E+00    0.399827209259960136E-02    0.995131794388981916E+02   -0.601831319988485181E+01    1
    0.890290260314941406E+00   -0.197772789001464844E+01    0.399852736926658604E-02    0.890290260314941406E+00    0.399852736926658604E-02    0.102113533501388716E+03   -0.602331319988484992E+01    1
    0.373568594455718994E+00   -0.188178759813308716E+01    0.399874933054115284E-02    0.373568594455718994E+00    0.399874933054115284E-02    0.102361084975785644E+03   -0.602831319988484537E+01    1
    0.611480236053466797E+00   -0.101389396190643311E+01    0.399814289334440246E-02    0.611480236053466797E+00    0.399814289334440246E-02    0.109630303780766369E+03   -0.603331319988483905E+01    1
    0.988938808441162109E+00   -0.970782637596130371E-01    0.399857787615154250E-02    0.988938808441162109E+00    0.399857787615154250E-02    0.110636559268924756E+03   -0.603831319988483450E+01    1
    0.502570688724517822E+00   -0.241363066434860229E+01    0.399841644249034848E-02    0.502570688724517822E+00    0.399841644249034848E-02    0.113592741432837670E+03   -0.604331319988483973E+01    1
    0.295748829841613770E+00   -0.830002248287200928E+00    0.399875034007827774E-02    0.295748829841613770E+00    0.399875034007827774E-02    0.115321636050597689E+03   -0.604831319988484406E+01    1
    0.694050371646881104E+00   -0.248641043901443481E+01    0.399848016611331972E-02    0.694050371646881104E+00    0.399848016611331972E-02    0.117892009291515322E+03   -0.605331319988484662E+01    1
    0.242305517196655273E+00   -0.164495408535003662E+00    0.399818350218973141E-02    0.242305517196655273E+00    0.399818350218973141E-02    0.118272651472467686E+03   -0.605831319988484918E+01    1
    0.465732872486114502E+00   -0.250381082296371460E+01    0.399835200790157365E-02    0.465732872486114502E+00    0.399835200790157365E-02    0.120868228896805519E+03   -0.606331319988484108E+01    1
    0.168956458568572998E+00   -0.218577665090560913E+01    0.399853545252262105E-02    0.168956458568572998E+00    0.399853545252262105E-02    0.121865146586421289E+03   -0.606831319988483475E+01    1
    0.530883193016052246E+00   -0.172609663009643555E+01    0.399872445698587400E-02    0.530883193016052246E+00    0.399872445698587400E-02    0.123649124014063219E+03   -0.607331319988483642E+01    1
