    0.693342179199584741E+00   -0.185357224636134932E+01    0.399840027111234963E-02    0.693342179199584741E+00    0.399840027111234963E-02    0.225320778371187160E+06
    0.693421960925692527E+00   -0.185447673096322974E+01    0.399840026578966896E-02    0.693421960925692527E+00    0.399840026578966896E-02    0.225320833247663075E+06
    0.693462093609404473E+00   -0.185118083626707919E+01    0.399840026665635763E-02    0.693462093609404473E+00    0.399840026665635763E-02    0.225320870591593935E+06
    0.692957171032871244E+00   -0.185286905415252678E+01    0.399840032903170123E-02    0.692957171032871244E+00    0.399840032903170123E-02    0.225320888014919299E+06
    0.693455248975601513E+00   -0.185252034550065869E+01    0.399840025682025695E-02    0.693455248975601513E+00    0.399840025682025695E-02    0.225320897161670844E+06
    0.693422066777725443E+00   -0.185086208750323111E+01    0.399840027141118957E-02    0.693422066777725443E+00    0.399840027141118957E-02    0.225320910437099694E+06
    0.693395919876212075E+00   -0.185139907374526347E+01    0.399840028048110106E-02    0.693395919876212075E+00    0.399840028048110106E-02    0.225320926342997816E+06
    0.693099235135887670E+00   -0.185462322969923266E+01    0.399840032162170674E-02    0.693099235135887670E+00    0.399840032162170674E-02    0.225320958081719407E+06
    0.692909141266539907E+00   -0.185221708773626292E+01    0.399840033909385113E-02    0.692909141266539907E+00    0.399840033909385113E-02    0.225320968234964501E+06
    0.692907961098920389E+00   -0.185196217234694771E+01    0.399840034047590966E-02    0.692907961098920389E+00    0.399840034047590966E-02    0.225321007254183671E+06
    0.693194373183580126E+00   -0.185152498789278774E+01    0.399840031185450234E-02    0.693194373183580126E+00    0.399840031185450234E-02    0.225321081368209270E+06
    0.693497200822629889E+00   -0.185158669439824575E+01    0.399840026057668614E-02    0.693497200822629889E+00    0.399840026057668614E-02    0.225321086121609987E+06
    0.693387778351265860E+00   -0.185310517075877401E+01    0.399840026527094241E-02    0.693387778351265860E+00    0.399840026527094241E-02    0.225321088040318078E+06
    0.693085466588327370E+00   -0.185482318872653784E+01    0.399840031995938889E-02    0.693085466588327370E+00    0.399840031995938889E-02    0.225321137984866451E+06
    0.693294114582336252E+00   -0.185287195561451834E+01    0.399840029847046800E-02    0.693294114582336252E+00    0.399840029847046800E-02    0.225321139379043889E+06
    0.693221699165572303E+00   -0.185366475431155164E+01    0.399840028841128969E-02    0.693221699165572303E+00    0.399840028841128969E-02    0.225321144062501407E+06
    0.692951264235377562E+00   -0.185285688918144587E+01    0.399840034381610237E-02    0.692951264235377562E+00    0.399840034381610237E-02    0.225321220408391964E+06
    0.693407263275838570E+00   -0.185322873962570078E+01    0.399840026335713562E-02    0.693407263275838570E+00    0.399840026335713562E-02    0.225321231387187232E+06
    0.692942154138653010E+00   -0.185351091282558533E+01    0.399840034322551142E-02    0.692942154138653010E+00    0.399840034322551142E-02    0.225321266827813466E+06
    0.693449698574742590E+00   -0.185250600583961855E+01    0.399840027264589462E-02    0.693449698574742590E+00    0.399840027264589462E-02    0.225321269574226404E+06
    0.692898822678346904E+00   -0.185224771078618189E+01    0.399840034416511485E-02    0.692898822678346904E+00    0.399840034416511485E-02    0.225321308160578483E+06
    0.693190481377117140E+00   -0.185071982859827511E+01    0.399840029802165514E-02    0.693190481377117140E+00    0.399840029802165514E-02    0.225321330676800397E+06
    0.692968571062745120E+00   -0.185131377873328473E+01    0.399840033290009295E-02    0.692968571062745120E+00    0.399840033290009295E-02    0.225321331990623468E+06
    0.692895070453056761E+00   -0.185251613350544231E+01    0.399840034477248578E-02    0.692895070453056761E+00    0.399840034477248578E-02    0.225321346121226088E+06
    0.693519788833703243E+00   -0.185218112125719125E+01    0.399840025591917045E-02    0.693519788833703243E+00    0.399840025591917045E-02    0.225321367085636506E+06
    0.692973633131215072E+00   -0.185228661099344238E+01    0.399840034074119399E-02    0.692973633131215072E+00    0.399840034074119399E-02    0.225321414368969825E+06
    0.692917101414674108E+00   -0.185244224659186685E+01    0.399840034568715169E-02    0.692917101414674108E+00    0.399840034568715169E-02    0.225321440744830557E+06
    0.693282581521533547E+00   -0.185484131775273275E+01    0.399840028791933772E-02    0.693282581521533547E+00    0.399840028791933772E-02    0.225321459812573739E+06
    0.693213655694274622E+00   -0.185382757042312907E+01    0.399840030845535245E-02    0.693213655694274622E+00    0.399840030845535245E-02    0.225321461819590331E+06
    0.693242209110606522E+00   -0.185445814367499673E+01    0.399840028914947351E-02    0.693242209110606522E+00    0.399840028914947351E-02    0.225321483648393390E+06
    0.693207064805637430E+00   -0.185280780581737425E+01    0.399840031078367315E-02    0.693207064805637430E+00    0.399840031078367315E-02    0.225321496870029805E+06
    0.693165683555188150E+00   -0.185290648741486375E+01    0.399840029637952860E-02    0.693165683555188150E+00    0.399840029637952860E-02    0.225321533447781578E+06
    0.693164205423479785E+00   -0.185449099680809693E+01    0.399840030090914400E-02    0.693164205423479785E+00    0.399840030090914400E-02    0.225321539790267736E+06
    0.693434400662243156E+00   -0.185416221840103090E+01    0.399840026575140617E-02    0.693434400662243156E+00    0.399840026575140617E-02    0.225321546375395788E+06
    0.693296743991797970E+00   -0.185156903617897761E+01    0.399840029580777676E-02    0.693296743991797970E+00    0.399840029580777676E-02    0.225321551465926896E+06
    0.693094906277816003E+00   -0.185222464141181353E+01    0.399840032583722096E-02    0.693094906277816003E+00    0.399840032583722096E-02    0.225321562318300770E+06
    0.693109416679696833E+00   -0.185475861430311895E+01    0.399840031419828115E-02    0.693109416679696833E+00    0.399840031419828115E-02    0.225321571512984345E+06
    0.693379681966899697E+00   -0.185354293971394579E+01    0.399840026805460720E-02    0.693379681966899697E+00    0.399840026805460720E-02    0.225321593523696967E+06
    0.692906441266318063E+00   -0.185272170310476025E+01    0.399840034374112762E-02    0.692906441266318063E+00    0.399840034374112762E-02    0.225321596901119483E+06
    0.692987776872720618E+00   -0.185219142367808520E+01    0.399840032573331623E-02    0.692987776872720618E+00    0.399840032573331623E-02    0.225321602831027471E+06
    0.692969375153487221E+00   -0.185388639018563417E+01    0.399840033729609388E-02    0.692969375153487221E+00    0.399840033729609388E-02    0.225321627880512504E+06
    0.693244550541185611E+00   -0.185106045148638332E+01    0.399840030140028412E-02    0.693244550541185611E+00    0.399840030140028412E-02    0.225321653840167215E+06
    0.693000090843316152E+00   -0.185120049885152316E+01    0.399840032998420580E-02    0.693000090843316152E+00    0.399840032998420580E-02    0.225321674824529007E+06
    0.693170322652465476E+00   -0.185217552849443901E+01    0.399840031536697303E-02    0.693170322652465476E+00    0.399840031536697303E-02    0.225321681260501035E+06
    0.693001253518190974E+00   -0.185146640966472864E+01    0.399840032617929369E-02    0.693001253518190974E+00    0.399840032617929369E-02    0.225321687104490586E+06
    0.693325466343350572E+00   -0.185075290607050591E+01    0.399840028347096463E-02    0.693325466343350572E+00    0.399840028347096463E-02    0.225321697749666404E+06
    0.693216635390087710E+00   -0.185125976126945480E+01    0.399840029193347310E-02    0.693216635390087710E+00    0.399840029193347310E-02    0.225321702309610817E+06
    0.693428290360788346E+00   -0.185407005676249170E+01    0.399840026601000834E-02    0.693428290360788346E+00    0.399840026601000834E-02    0.225321707586772187E+06
    0.693450333114330242E+00   -0.185337691522291848E+01    0.399840027042697253E-02    0.693450333114330242E+00    0.399840027042697253E-02    0.225321721926166443E+06
    0.693318317954168761E+00   -0.185382686022572507E+01    0.399840027679556047E-02    0.693318317954168761E+00    0.399840027679556047E-02    0.225321726513297675E+06
    0.693057261365942812E+00   -0.185299851364888291E+01    0.399840031376001628E-02    0.693057261365942812E+00    0.399840031376001628E-02    0.225321729942018806E+06
    0.693042737588451696E+00   -0.185165094458702839E+01    0.399840031781354983E-02    0.693042737588451696E+00    0.399840031781354983E-02    0.225321736348147359E+06
    0.693349090576747651E+00   -0.185093658666035665E+01    0.399840028273270708E-02    0.693349090576747651E+00    0.399840028273270708E-02    0.225321738087501813E+06
    0.692992938912658119E+00   -0.185271102432505619E+01    0.399840032471017719E-02    0.692992938912658119E+00    0.399840032471017719E-02    0.225321739939130464E+06
    0.693011445246818569E+00   -0.185118370261822163E+01    0.399840032758897335E-02    0.693011445246818569E+00    0.399840032758897335E-02    0.225321751365062228E+06
    0.692988758511802638E+00   -0.185409229822639032E+01    0.399840033227679467E-02    0.692988758511802638E+00    0.399840033227679467E-02    0.225321758317203843E+06
    0.693283294867689692E+00   -0.185084428996416483E+01    0.399840029326391840E-02    0.693283294867689692E+00    0.399840029326391840E-02    0.225321768388139317E+06
    0.693338979608928208E+00   -0.185169766610340458E+01    0.399840028894628621E-02    0.693338979608928208E+00    0.399840028894628621E-02    0.225321775896358915E+06
    0.693116643408803634E+00   -0.185168788399523399E+01    0.399840030564916748E-02    0.693116643408803634E+00    0.399840030564916748E-02    0.225321781011166400E+06
    0.693427727067773780E+00   -0.185367153896003600E+01    0.399840027349900561E-02    0.693427727067773780E+00    0.399840027349900561E-02    0.225321793284483167E+06
    0.693110722594038831E+00   -0.185251025588142348E+01    0.399840032352696047E-02    0.693110722594038831E+00    0.399840032352696047E-02    0.225321793806856120E+06
    0.693364222140975595E+00   -0.185136648254392955E+01    0.399840027244367010E-02    0.693364222140975595E+00    0.399840027244367010E-02    0.225321808568357665E+06
    0.693106268153386385E+00   -0.185095503865620548E+01    0.399840031889189297E-02    0.693106268153386385E+00    0.399840031889189297E-02    0.225321813643228990E+06
    0.693347606958657825E+00   -0.185299633589996549E+01    0.399840027172660654E-02    0.693347606958657825E+00    0.399840027172660654E-02    0.225321828884338465E+06
    0.693273165263375457E+00   -0.185149532867817079E+01    0.399840028343043368E-02    0.693273165263375457E+00    0.399840028343043368E-02    0.225321831357692165E+06
    0.693213531654932047E+00   -0.185321332322197163E+01    0.399840029016526773E-02    0.693213531654932047E+00    0.399840029016526773E-02    0.225321841965548112E+06
    0.693285251551487458E+00   -0.185460158534243980E+01    0.399840029220129879E-02    0.693285251551487458E+00    0.399840029220129879E-02    0.225321844356739864E+06
    0.693453120246605215E+00   -0.185351583812973186E+01    0.399840026115846469E-02    0.693453120246605215E+00    0.399840026115846469E-02    0.225321862023990048E+06
    0.693319380691116427E+00   -0.185204589957809906E+01    0.399840029269363934E-02    0.693319380691116427E+00    0.399840029269363934E-02    0.225321863804043911E+06
    0.693128787669959001E+00   -0.185440196302550642E+01    0.399840031647836006E-02    0.693128787669959001E+00    0.399840031647836006E-02    0.225321866699034028E+06
    0.692948127980359319E+00   -0.185256673232641100E+01    0.399840033393564394E-02    0.692948127980359319E+00    0.399840033393564394E-02    0.225321877413441136E+06
    0.692977414883543252E+00   -0.185275802086164165E+01    0.399840033924770723E-02    0.692977414883543252E+00    0.399840033924770723E-02    0.225321886342568643E+06
    0.692984744085450521E+00   -0.185396283304793963E+01    0.399840033313952035E-02    0.692984744085450521E+00    0.399840033313952035E-02    0.225321901953242981E+06
    0.693263044737420620E+00   -0.185174156939091028E+01    0.399840028422170785E-02    0.693263044737420620E+00    0.399840028422170785E-02    0.225321904702663509E+06
    0.693347576764782092E+00   -0.185398816311976611E+01    0.399840027431621736E-02    0.693347576764782092E+00    0.399840027431621736E-02    0.225321927349046629E+06
    0.693204574321492961E+00   -0.185179351085981803E+01    0.399840030934481110E-02    0.693204574321492961E+00    0.399840030934481110E-02    0.225321935435842635E+06
    0.692952964859149700E+00   -0.185190391882829752E+01    0.399840033867388412E-02    0.692952964859149700E+00    0.399840033867388412E-02    0.225321935898817435E+06
    0.693087520223397369E+00   -0.185089113933670446E+01    0.399840031799782170E-02    0.693087520223397369E+00    0.399840031799782170E-02    0.225321939053240145E+06
    0.693361005246381445E+00   -0.185291414024374412E+01    0.399840027027610189E-02    0.693361005246381445E+00    0.399840027027610189E-02    0.225321955012855120E+06
    0.693127863247183229E+00   -0.185462763430966593E+01    0.399840031110154388E-02    0.693127863247183229E+00    0.399840031110154388E-02    0.225321975190682861E+06
    0.693485017725920971E+00   -0.185322902141015167E+01    0.399840026084331227E-02    0.693485017725920971E+00    0.399840026084331227E-02    0.225321986675380293E+06
    0.693148539788082552E+00   -0.185460728990227297E+01    0.399840030660204761E-02    0.693148539788082552E+00    0.399840030660204761E-02    0.225321986916073365E+06
    0.693278227245780920E+00   -0.185411443841948809E+01    0.399840028386516666E-02    0.693278227245780920E+00    0.399840028386516666E-02    0.225321996309433132E+06
    0.693015955668975558E+00   -0.185128883639929653E+01    0.399840032906577988E-02    0.693015955668975558E+00    0.399840032906577988E-02    0.225322005982552364E+06
    0.693058305169104605E+00   -0.185198107704370130E+01    0.399840032904800937E-02    0.693058305169104605E+00    0.399840032904800937E-02    0.225322008921695204E+06
    0.692998257262498085E+00   -0.185147937013685260E+01    0.399840032877806818E-02    0.692998257262498085E+00    0.399840032877806818E-02    0.225322020592566434E+06
    0.692983646441843848E+00   -0.185277211138943532E+01    0.399840033817209888E-02    0.692983646441843848E+00    0.399840033817209888E-02    0.225322025816285983E+06
    0.693215089091977266E+00   -0.185463959684240409E+01    0.399840030157930498E-02    0.693215089091977266E+00    0.399840030157930498E-02    0.225322030379945412E+06
    0.693433875102767439E+00   -0.185272518120183172E+01    0.399840026208806137E-02    0.693433875102767439E+00    0.399840026208806137E-02    0.225322033789808222E+06
    0.693292964270611600E+00   -0.185390384853898982E+01    0.399840029496367506E-02    0.693292964270611600E+00    0.399840029496367506E-02    0.225322047934449452E+06
    0.693200044020116368E+00   -0.185269845440809444E+01    0.399840031077467080E-02    0.693200044020116368E+00    0.399840031077467080E-02    0.225322049629854213E+06
    0.693114791465721414E+00   -0.185435126113678339E+01    0.399840031775352319E-02    0.693114791465721414E+00    0.399840031775352319E-02    0.225322071683125425E+06
    0.693288624607672821E+00   -0.185278916320797138E+01    0.399840029758623695E-02    0.693288624607672821E+00    0.399840029758623695E-02    0.225322072279072017E+06
    0.692973441532893086E+00   -0.185325906148681785E+01    0.399840033019891860E-02    0.692973441532893086E+00    0.399840033019891860E-02    0.225322078641068219E+06
    0.693381347818873173E+00   -0.185360758673072334E+01    0.399840026937946409E-02    0.693381347818873173E+00    0.399840026937946409E-02    0.225322088826214196E+06
    0.693122331337469144E+00   -0.185087951577656318E+01    0.399840031145326253E-02    0.693122331337469144E+00    0.399840031145326253E-02    0.225322089583453111E+06
    0.693473180476994133E+00   -0.185208819056359264E+01    0.399840026258034813E-02    0.693473180476994133E+00    0.399840026258034813E-02    0.225322104892541684E+06
    0.693182739707117634E+00   -0.185150524630330793E+01    0.399840031117452976E-02    0.693182739707117634E+00    0.399840031117452976E-02    0.225322110090347822E+06
    0.693403993455139367E+00   -0.185212369279375966E+01    0.399840026614213181E-02    0.693403993455139367E+00    0.399840026614213181E-02    0.225322110918155377E+06
    0.693028483430531472E+00   -0.185180105091521985E+01    0.399840033161663350E-02    0.693028483430531472E+00    0.399840033161663350E-02    0.225322118960777327E+06
    0.693155754207851360E+00   -0.185445580356866158E+01    0.399840031149950158E-02    0.693155754207851360E+00    0.399840031149950158E-02    0.225322120101146051E+06
    0.693047717494689852E+00   -0.185226185440678659E+01    0.399840031648323810E-02    0.693047717494689852E+00    0.399840031648323810E-02    0.225322124376404274E+06
    0.692964535126209480E+00   -0.185189657316454914E+01    0.399840033643869986E-02    0.692964535126209480E+00    0.399840033643869986E-02    0.225322142417560681E+06
    0.693201235623786105E+00   -0.185367494927864285E+01    0.399840030914396481E-02    0.693201235623786105E+00    0.399840030914396481E-02    0.225322161834046885E+06
    0.693429656033347719E+00   -0.185385714738728646E+01    0.399840026837236778E-02    0.693429656033347719E+00    0.399840026837236778E-02    0.225322185927023471E+06
    0.693265694642868802E+00   -0.185084041283187073E+01    0.399840029253984482E-02    0.693265694642868802E+00    0.399840029253984482E-02    0.225322196597436763E+06
    0.693380137463655344E+00   -0.185383383629285681E+01    0.399840028010624814E-02    0.693380137463655344E+00    0.399840028010624814E-02    0.225322209819681477E+06
    0.693278205462829478E+00   -0.185092482866105867E+01    0.399840028808956787E-02    0.693278205462829478E+00    0.399840028808956787E-02    0.225322211112804449E+06
    0.693204299106738531E+00   -0.185365844392060053E+01    0.399840030861182884E-02    0.693204299106738531E+00    0.399840030861182884E-02    0.225322221341514436E+06
    0.693290893915235018E+00   -0.185091288411591259E+01    0.399840028753514418E-02    0.693290893915235018E+00    0.399840028753514418E-02    0.225322238425861578E+06
    0.693131358963056554E+00   -0.185093426805661987E+01    0.399840030994194542E-02    0.693131358963056554E+00    0.399840030994194542E-02    0.225322238810335257E+06
    0.693207443967708614E+00   -0.185297262901050086E+01    0.399840030920195488E-02    0.693207443967708614E+00    0.399840030920195488E-02    0.225322257793919765E+06
    0.693139255817245670E+00   -0.185410685828153876E+01    0.399840030476626956E-02    0.693139255817245670E+00    0.399840030476626956E-02    0.225322259452938568E+06
    0.693057707814405233E+00   -0.185213007448172218E+01    0.399840032875670246E-02    0.693057707814405233E+00    0.399840032875670246E-02    0.225322261789981392E+06
    0.693078063799330790E+00   -0.185113254437822272E+01    0.399840031726023896E-02    0.693078063799330790E+00    0.399840031726023896E-02    0.225322263776700187E+06
    0.693043709592851886E+00   -0.185381857246140269E+01    0.399840032850064687E-02    0.693043709592851886E+00    0.399840032850064687E-02    0.225322272538453806E+06
    0.693052105042772149E+00   -0.185410755221850598E+01    0.399840032547570286E-02    0.693052105042772149E+00    0.399840032547570286E-02    0.225322274251030292E+06
    0.693052105042772149E+00   -0.185410755221850598E+01    0.399840032547570286E-02    0.693052105042772149E+00    0.399840032547570286E-02    0.225322274251030292E+06
    0.693356178053316730E+00   -0.185149084092387217E+01    0.399840027442938811E-02    0.693356178053316730E+00    0.399840027442938811E-02    0.225322300255462411E+06
    0.693030594947360856E+00   -0.185161222578581208E+01    0.399840032223181593E-02    0.693030594947360856E+00    0.399840032223181593E-02    0.225322301504229748E+06
    0.693010784088626597E+00   -0.185151692575599736E+01    0.399840032795639906E-02    0.693010784088626597E+00    0.399840032795639906E-02    0.225322307136800984E+06
    0.693474144200041831E+00   -0.185284087398659580E+01    0.399840026221747261E-02    0.693474144200041831E+00    0.399840026221747261E-02    0.225322318248111231E+06
    0.692967438749669484E+00   -0.185305225215974834E+01    0.399840033771782857E-02    0.692967438749669484E+00    0.399840033771782857E-02    0.225322345616108738E+06
    0.693418362190805992E+00   -0.185312006572426169E+01    0.399840027490154168E-02    0.693418362190805992E+00    0.399840027490154168E-02    0.225322358850086108E+06
    0.693418362190805992E+00   -0.185312006572426169E+01    0.399840027490154168E-02    0.693418362190805992E+00    0.399840027490154168E-02    0.225322358850086108E+06
    0.693169229037525314E+00   -0.185101418999686640E+01    0.399840030299418187E-02    0.693169229037525314E+00    0.399840030299418187E-02    0.225322362076337275E+06
    0.692965074440411111E+00   -0.185251324381021387E+01    0.399840033797769796E-02    0.692965074440411111E+00    0.399840033797769796E-02    0.225322371129792213E+06
    0.692961061273065559E+00   -0.185310527315330198E+01    0.399840033472822348E-02    0.692961061273065559E+00    0.399840033472822348E-02    0.225322377504264907E+06
    0.693315892591583660E+00   -0.185155420829567752E+01    0.399840027913357394E-02    0.693315892591583660E+00    0.399840027913357394E-02    0.225322381478399097E+06
    0.693116467291135518E+00   -0.185386893875901793E+01    0.399840030767053666E-02    0.693116467291135518E+00    0.399840030767053666E-02    0.225322387541601347E+06
    0.693314547222515731E+00   -0.185398948894549442E+01    0.399840029005525503E-02    0.693314547222515731E+00    0.399840029005525503E-02    0.225322392376097647E+06
    0.693457155033696204E+00   -0.185246383194202746E+01    0.399840026681695052E-02    0.693457155033696204E+00    0.399840026681695052E-02    0.225322395498418919E+06
    0.693180557057303748E+00   -0.185214987941316545E+01    0.399840029627424216E-02    0.693180557057303748E+00    0.399840029627424216E-02    0.225322405389137537E+06
    0.693371009130942517E+00   -0.185406911218580683E+01    0.399840027462997766E-02    0.693371009130942517E+00    0.399840027462997766E-02    0.225322407031317911E+06
    0.693345448177976609E+00   -0.185224596622754722E+01    0.399840028750323481E-02    0.693345448177976609E+00    0.399840028750323481E-02    0.225322408928498131E+06
    0.693183260525945699E+00   -0.185358488488867201E+01    0.399840029646902559E-02    0.693183260525945699E+00    0.399840029646902559E-02    0.225322409833814920E+06
    0.693065588634302121E+00   -0.185148026092048368E+01    0.399840031695484002E-02    0.693065588634302121E+00    0.399840031695484002E-02    0.225322411232286599E+06
    0.693323901680017562E+00   -0.185343143583569248E+01    0.399840029049475590E-02    0.693323901680017562E+00    0.399840029049475590E-02    0.225322418613824382E+06
    0.693323901680017562E+00   -0.185343143583569248E+01    0.399840029049475590E-02    0.693323901680017562E+00    0.399840029049475590E-02    0.225322418613824382E+06
    0.693139462984109556E+00   -0.185380620478931246E+01    0.399840030385299403E-02    0.693139462984109556E+00    0.399840030385299403E-02    0.225322420568235859E+06
    0.693139462984109556E+00   -0.185380620478931246E+01    0.399840030385299403E-02    0.693139462984109556E+00    0.399840030385299403E-02    0.225322420568235859E+06
    0.693126498327185758E+00   -0.185153470435389589E+01    0.399840030635197942E-02    0.693126498327185758E+00    0.399840030635197942E-02    0.225322428182520525E+06
    0.693104112462248456E+00   -0.185173756248232735E+01    0.399840032157782344E-02    0.693104112462248456E+00    0.399840032157782344E-02    0.225322433936325542E+06
    0.693256345539014274E+00   -0.185441492556395793E+01    0.399840029582249241E-02    0.693256345539014274E+00    0.399840029582249241E-02    0.225322436599140434E+06
    0.693129755395567648E+00   -0.185402104219296682E+01    0.399840031678566632E-02    0.693129755395567648E+00    0.399840031678566632E-02    0.225322441122226679E+06
    0.693129755395567648E+00   -0.185402104219296682E+01    0.399840031678566632E-02    0.693129755395567648E+00    0.399840031678566632E-02    0.225322441122226679E+06
    0.693324196715052854E+00   -0.185299081713231817E+01    0.399840027610901590E-02    0.693324196715052854E+00    0.399840027610901590E-02    0.225322446685998933E+06
    0.693025264133887098E+00   -0.185174870671181813E+01    0.399840032327817858E-02    0.693025264133887098E+00    0.399840032327817858E-02    0.225322468273265957E+06
    0.693025264133887098E+00   -0.185174870671181813E+01    0.399840032327817858E-02    0.693025264133887098E+00    0.399840032327817858E-02    0.225322468273265957E+06
    0.693167971257096616E+00   -0.185181520375701059E+01    0.399840031325951386E-02    0.693167971257096616E+00    0.399840031325951386E-02    0.225322485377667210E+06
